Año;Clave_Ent;Entidad;Cve. Municipio;Municipio;Bien jurídico afectado;Tipo de delito;Subtipo de delito;Modalidad;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio doloso;Con arma de fuego;1;2;2;1;1;1;1;4;1;1;0;2
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio doloso;Con arma blanca;2;1;0;1;0;2;0;3;1;0;3;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio doloso;Con otro elemento;1;0;1;0;0;3;0;0;1;1;2;1
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio doloso;No especificado;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio culposo;Con arma de fuego;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio culposo;Con arma blanca;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio culposo;En accidente de tránsito;6;7;7;4;5;6;5;6;6;5;6;9
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio culposo;Con otro elemento;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Homicidio;Homicidio culposo;No especificado;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;Con arma de fuego;4;4;4;2;1;0;1;3;3;6;0;3
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;Con arma blanca;12;9;8;10;5;13;11;12;8;11;8;6
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;Con otro elemento;119;136;162;128;168;192;123;131;132;128;112;113
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones dolosas;No especificado;51;60;62;53;52;51;50;51;62;62;39;52
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones culposas;Con arma de fuego;0;1;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones culposas;Con arma blanca;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones culposas;En accidente de tránsito;43;52;65;62;69;52;41;50;69;52;46;49
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones culposas;Con otro elemento;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Lesiones;Lesiones culposas;No especificado;9;12;3;9;7;6;5;11;10;7;12;9
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Feminicidio;Feminicidio;Con arma de fuego;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Feminicidio;Feminicidio;Con arma blanca;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Feminicidio;Feminicidio;Con otro elemento;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Feminicidio;Feminicidio;No especificado;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Aborto;Aborto;Aborto;2;1;0;3;0;1;1;1;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La vida y la Integridad corporal;Otros delitos que atentan contra la vida y la integridad corporal;Otros delitos que atentan contra la vida y la integridad corporal;Otros delitos que atentan contra la vida y la integridad corporal;5;4;4;7;8;3;0;3;1;0;0;4
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Secuestro;Secuestro;Secuestro extorsivo;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Secuestro;Secuestro;Secuestro con calidad de rehén;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Secuestro;Secuestro;Secuestro para causar daño;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Secuestro;Secuestro;Secuestro exprés;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Secuestro;Secuestro;Otro tipo de secuestros;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Tráfico de menores;Tráfico de menores;Tráfico de menores;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Rapto;Rapto;Rapto;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Libertad personal;Otros delitos que atentan contra la libertad personal;Otros delitos que atentan contra la libertad personal;Otros delitos que atentan contra la libertad personal;26;15;26;23;21;15;16;23;17;27;25;21
2023;1;Aguascalientes;1001;Aguascalientes;La libertad y la seguridad sexual;Abuso sexual;Abuso sexual;Abuso sexual;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La libertad y la seguridad sexual;Acoso sexual;Acoso sexual;Acoso sexual;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La libertad y la seguridad sexual;Hostigamiento sexual;Hostigamiento sexual;Hostigamiento sexual;5;15;28;15;22;18;19;10;8;12;11;13
2023;1;Aguascalientes;1001;Aguascalientes;La libertad y la seguridad sexual;Violación simple;Violación simple;Violación simple;13;14;21;13;20;19;26;17;13;18;15;14
2023;1;Aguascalientes;1001;Aguascalientes;La libertad y la seguridad sexual;Violación equiparada;Violación equiparada;Violación equiparada;5;10;10;11;5;8;12;9;9;9;9;6
2023;1;Aguascalientes;1001;Aguascalientes;La libertad y la seguridad sexual;Incesto;Incesto;Incesto;0;0;0;0;0;0;1;0;0;0;0;3
2023;1;Aguascalientes;1001;Aguascalientes;La libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;Otros delitos que atentan contra la libertad y la seguridad sexual;34;36;45;46;52;58;33;27;47;32;41;27
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a casa habitación;Con violencia;4;5;6;2;3;1;4;7;5;5;3;2
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a casa habitación;Sin violencia;143;120;131;144;134;91;121;134;128;113;108;97
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de vehículo automotor;Robo de coche de 4 ruedas Con violencia;4;7;4;4;5;4;10;2;1;2;3;5
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de vehículo automotor;Robo de coche de 4 ruedas Sin violencia;32;29;65;56;65;35;37;40;39;35;52;44
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de vehículo automotor;Robo de motocicleta Con violencia;0;3;4;1;1;5;1;1;0;0;1;4
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de vehículo automotor;Robo de motocicleta Sin violencia;54;31;46;47;57;27;36;32;39;46;28;46
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de vehículo automotor;Robo de embarcaciones pequeñas y grandes Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de vehículo automotor;Robo de embarcaciones pequeñas y grandes Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de autopartes;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de autopartes;Sin violencia;73;45;53;61;50;62;71;91;121;80;62;85
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a transportista;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a transportista;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a transeúnte en vía pública;Con violencia;43;43;43;73;52;36;36;42;44;48;51;42
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a transeúnte en vía pública;Sin violencia;70;59;55;102;102;77;90;94;63;91;55;53
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a transeúnte en espacio abierto al público;Con violencia;1;1;1;1;1;0;0;0;1;1;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a transeúnte en espacio abierto al público;Sin violencia;0;0;0;0;0;0;0;0;1;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo en transporte público individual;Con violencia;2;2;2;6;7;2;2;5;3;4;10;7
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo en transporte público individual;Sin violencia;5;6;7;8;10;5;11;8;4;8;6;6
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo en transporte público colectivo;Con violencia;0;0;3;1;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo en transporte público colectivo;Sin violencia;2;0;1;2;2;3;4;0;0;1;1;1
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo en transporte individual;Con violencia;2;2;0;2;1;3;0;2;3;0;3;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo en transporte individual;Sin violencia;0;0;0;2;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a institución bancaria;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a institución bancaria;Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a negocio;Con violencia;16;18;10;11;15;5;22;11;6;13;7;14
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo a negocio;Sin violencia;108;89;121;103;139;125;104;137;116;155;97;111
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de ganado;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de ganado;Sin violencia;6;3;4;3;3;2;8;3;3;2;4;6
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de maquinaria;Robo de herramienta industrial o agrícola Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de maquinaria;Robo de herramienta industrial o agrícola Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de maquinaria;Robo de tractores Con violencia;0;0;0;0;0;0;0;0;1;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de maquinaria;Robo de tractores Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de maquinaria;Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Robo de maquinaria;Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Otros robos;Con violencia;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Robo;Otros robos;Sin violencia;99;95;119;68;120;87;105;110;84;92;83;86
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Fraude;Fraude;Fraude;198;155;229;187;225;223;198;243;171;218;207;207
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Abuso de confianza;Abuso de confianza;Abuso de confianza;57;36;69;61;62;70;60;44;53;51;51;37
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Extorsión;Extorsión;Extorsión;8;4;4;2;8;0;5;6;8;11;9;2
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Daño a la propiedad;Daño a la propiedad;Daño a la propiedad;292;288;321;288;344;319;297;253;268;278;251;274
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Despojo;Despojo;Despojo;15;21;17;26;31;15;29;26;22;16;14;20
2023;1;Aguascalientes;1001;Aguascalientes;El patrimonio;Otros delitos contra el patrimonio;Otros delitos contra el patrimonio;Otros delitos contra el patrimonio;15;20;33;34;26;20;36;18;14;16;11;8
2023;1;Aguascalientes;1001;Aguascalientes;La familia;Violencia familiar;Violencia familiar;Violencia familiar;164;185;249;208;232;235;229;204;198;149;145;330
2023;1;Aguascalientes;1001;Aguascalientes;La familia;Violencia de género en todas sus modalidades distinta a la violencia familiar;Violencia de género en todas sus modalidades distinta a la violencia familiar;Violencia de género en todas sus modalidades distinta a la violencia familiar;0;3;1;4;3;1;0;0;0;1;1;2
2023;1;Aguascalientes;1001;Aguascalientes;La familia;Incumplimiento de obligaciones de asistencia familiar;Incumplimiento de obligaciones de asistencia familiar;Incumplimiento de obligaciones de asistencia familiar;22;25;25;12;24;19;35;19;24;26;20;9
2023;1;Aguascalientes;1001;Aguascalientes;La familia;Otros delitos contra la familia;Otros delitos contra la familia;Otros delitos contra la familia;1;2;5;2;6;2;3;1;0;2;1;0
2023;1;Aguascalientes;1001;Aguascalientes;La sociedad;Corrupción de menores;Corrupción de menores;Corrupción de menores;3;6;4;3;4;4;3;6;5;4;3;1
2023;1;Aguascalientes;1001;Aguascalientes;La sociedad;Trata de personas;Trata de personas;Trata de personas;0;0;0;0;1;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;La sociedad;Otros delitos contra la sociedad;Otros delitos contra la sociedad;Otros delitos contra la sociedad;0;0;0;0;0;0;0;0;0;0;0;0
2023;1;Aguascalientes;1001;Aguascalientes;Otros bienes jurídicos afectados (del fuero común);Narcomenudeo;Narcomenudeo;Narcomenudeo;145;135;132;89;96;70;132;147;109;151;134;122
